label,message,processed_message,token_count
0,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........","['waqt', 'se', 'pehle', 'naseeb', 'se', 'zyada', 'kisi', 'ko', 'kuch', 'nahi', 'milta', 'zindgi', 'wo', 'nahi', 'jo', 'hum', 'sochte', 'hai', 'zindgi', 'wo', 'hai', 'jo', 'ham', 'jeetey', 'hai']",25
0,Hey i've booked the 2 lessons on sun liao...,"['hey', 'booked', 'lesson', 'sun', 'liao']",5
0,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.","['especially', 'since', 'talk', 'boston', 'personal', 'statement', 'lol', 'woulda', 'changed', 'realized', 'said', 'nyc', 'say', 'boston']",14
0,Crucify is c not s. You should have told me earlier.,"['crucify', 'c', 'told', 'earlier']",4
0,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.,"['searching', 'right', 'word', 'thank', 'breather', 'promise', 'wont', 'take', 'help', 'granted', 'fulfil', 'promise', 'wonderful', 'blessing', 'time']",15
0,ITS A LAPTOP TAKE IT WITH YOU.,"['laptop', 'take']",2
0,Hey what are you doing. Y no reply pa..,"['hey', 'reply', 'pa']",3
0,Lol they were mad at first but then they woke up and gave in.,"['lol', 'mad', 'first', 'woke', 'gave']",5
0,"Fair enough, anything going on?","['fair', 'enough', 'anything', 'going']",4
0,Babe ? I lost you ... Will you try rebooting ?,"['babe', 'lost', 'try', 'rebooting']",4
0,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,"['give', 'u', 'back', 'id', 'proof', 'lt', 'gt', 'r', 'wont', 'allow', 'work', 'come', 'home', 'within', 'day']",15
0,yes baby! I need to stretch open your pussy!,"['yes', 'baby', 'need', 'stretch', 'open', 'pussy']",6
0,Am okay. Will soon be over. All the best,"['okay', 'soon', 'best']",3
1,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!","['congrats', 'year', 'special', 'cinema', 'pas', 'call', 'c', 'suprman', 'v', 'etc', 'free', 'dont', 'miss']",13
0,"Sorry battery died, yeah I'm here","['sorry', 'battery', 'died', 'yeah']",4
0,"Alright, see you in a bit","['alright', 'see', 'bit']",3
0,"Sorry, I can't text &amp; drive coherently, see you in twenty","['sorry', 'ca', 'text', 'amp', 'drive', 'coherently', 'see', 'twenty']",8
0,So now my dad is gonna call after he gets out of work and ask all these crazy questions.,"['dad', 'gon', 'na', 'call', 'get', 'work', 'ask', 'crazy', 'question']",9
0,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.,"['tell', 'bad', 'character', 'u', 'dnt', 'lik', 'try', 'change', 'lt', 'gt', 'add', 'tat', 'new', 'year', 'resolution', 'waiting', 'ur', 'frank', 'good', 'morning']",20
1,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,"['please', 'call', 'immediately', 'urgent', 'message', 'waiting']",6
0,Tension ah?what machi?any problem?,"['tension', 'ah', 'machi', 'problem']",4
0,Lol that's different. I don't go trying to find every real life photo you ever took.,"['lol', 'different', 'go', 'trying', 'find', 'every', 'real', 'life', 'photo', 'ever', 'took']",11
1,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,"['freemsg', 'txt', 'call', 'claim', 'reward', 'hour', 'talk', 'time', 'use', 'phone', 'inc', 'stop', 'txtstop']",13
0,Sending you greetings of joy and happiness. Do have a gr8 evening,"['sending', 'greeting', 'joy', 'happiness', 'evening']",5
0,Poor girl can't go one day lmao,"['poor', 'girl', 'ca', 'go', 'one', 'day', 'lmao']",7
0," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.","['came', 'look', 'flat', 'seems', 'ok', 'away', 'alot', 'wiv', 'work', 'got', 'woman', 'coming']",12
1,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,"['sm', 'auction', 'brand', 'new', 'nokia', 'auction', 'today', 'auction', 'free', 'join', 'take', 'part', 'txt', 'nokia']",14
0,Y so late but i need to go n get da laptop...,"['late', 'need', 'go', 'n', 'get', 'da', 'laptop']",7
1,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,"['tone', 'club', 'sub', 'expired', 'reply', 'monoc', 'mono', 'polyc', 'polys', 'weekly', 'per', 'week', 'txt', 'stop', 'stop', 'msg', 'free', 'stream']",18
0,Can you use foreign stamps for whatever you send them off for? ,"['use', 'foreign', 'stamp', 'whatever', 'send']",5
0,"Right on brah, see you later","['right', 'brah', 'see', 'later']",4
0,I know that my friend already told that.,"['know', 'friend', 'already', 'told']",4
0,You call times job today ok umma and ask them to speed up,"['call', 'time', 'job', 'today', 'ok', 'umma', 'ask', 'speed']",8
1,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,"['important', 'customer', 'service', 'announcement', 'call', 'freephone']",6
0,"Cool, text me when you're ready","['cool', 'text', 'ready']",3
0,You made my day. Do have a great day too.,"['made', 'day', 'great', 'day']",4
0,I thank you so much for all you do with selflessness. I love you plenty.,"['thank', 'much', 'selflessness', 'love', 'plenty']",5
0,Love that holiday Monday feeling even if I have to go to the dentists in an hour,"['love', 'holiday', 'monday', 'feeling', 'even', 'go', 'dentist', 'hour']",8
0,Enjoy urself tmr...,"['enjoy', 'urself', 'tmr']",3
0,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc","['hiya', 'u', 'paying', 'money', 'account', 'thanks', 'got', 'pleasant', 'surprise', 'checked', 'balance', 'c', 'get', 'statement', 'acc']",15
0,Well. Balls. Time to make calls,"['well', 'ball', 'time', 'make', 'call']",5
0,"Dear relieved of westonzoyland, all going to plan this end too!","['dear', 'relieved', 'westonzoyland', 'going', 'plan', 'end']",6
0,Jason says it's cool if we pick some up from his place in like an hour,"['jason', 'say', 'cool', 'pick', 'place', 'like', 'hour']",7
0,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :),"['thats', 'cool', 'sometimes', 'slow', 'gentle', 'sonetimes', 'rough', 'hard']",8
0,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*","['mmmmm', 'sooooo', 'good', 'wake', 'word', 'morning', 'love', 'mmmm', 'fuck', 'love', 'lion', 'devouring', 'kiss', 'across', 'sea']",15
0,Please leave this topic..sorry for telling that..,"['please', 'leave', 'topic', 'sorry', 'telling']",5
0,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,"['know', 'jack', 'shit', 'anything', 'something', 'helpful', 'want', 'pretend', 'text', 'whatever', 'response', 'hypotheticalhuagauahahuagahyuhagga']",12
1,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,"['urgent', 'attempt', 'contact', 'u', 'prize', 'yesterday', 'still', 'awaiting', 'collection', 'claim', 'call']",11
0,O was not into fps then.,['fps'],1
0,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.","['actually', 'mobile', 'full', 'msg', 'work', 'online', 'need', 'send', 'lt', 'gt', 'sent', 'msg', 'wil', 'explain', 'u', 'later']",16
0,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb","['please', 'ask', 'macho', 'price', 'range', 'want', 'something', 'new', 'used', 'plus', 'interfued', 'blackberry', 'bold', 'lt', 'gt', 'bb']",16
0,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,"['nothing', 'jus', 'tot', 'u', 'would', 'ask', 'co', 'u', 'ba', 'gua', 'went', 'mt', 'faber', 'yest', 'yest', 'jus', 'went', 'already', 'mah', 'today', 'going', 'jus', 'call', 'lor']",24
0,Yes... I trust u to buy new stuff ASAP so I can try it out,"['yes', 'trust', 'u', 'buy', 'new', 'stuff', 'asap', 'try']",8
0,If u sending her home first it's ok lor. I'm not ready yet.,"['u', 'sending', 'home', 'first', 'ok', 'lor', 'ready', 'yet']",8
0,Yes:)here tv is always available in work place..,"['yes', 'tv', 'always', 'available', 'work', 'place']",6
0,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already","['anyways', 'go', 'gym', 'whatever', 'love', 'smile', 'hope', 'ok', 'good', 'day', 'babe', 'miss', 'much', 'already']",14
0,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),"['imagine', 'life', 'without', 'see', 'fast', 'u', 'searching', 'worry', 'l', 'always', 'disturb', 'u', 'goodnoon']",13
0,Ok.,['ok'],1
0,Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,"['got', 'room', 'soon', 'put', 'clock', 'back', 'til', 'shouted', 'everyone', 'get', 'realised', 'wahay', 'another', 'hour', 'bed']",15
0,Were gonna go get some tacos,"['gon', 'na', 'go', 'get', 'taco']",5
0,either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.,"['either', 'way', 'work', 'lt', 'gt', 'year', 'old', 'hope', 'doesnt', 'bother']",10
0,Sorry that was my uncle. I.ll keep in touch,"['sorry', 'uncle', 'keep', 'touch']",4
0,Hey whats up? U sleeping all morning?,"['hey', 'whats', 'u', 'sleeping', 'morning']",5
0,Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..,"['meet', 'ü', 'depends', 'ü', 'wan', 'lor']",6
0,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,"['babe', 'miiiiiiissssssssss', 'need', 'crave', 'geeee', 'sad', 'without', 'babe', 'love']",9
0,Wrong phone! This phone! I answer this one but assume the other is people i don't well,"['wrong', 'phone', 'phone', 'answer', 'one', 'assume', 'people', 'well']",8
0,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,"['oh', 'way', 'food', 'fridge', 'want', 'go', 'meal', 'tonight']",8
0,Great! I shoot big loads so get ready!,"['great', 'shoot', 'big', 'load', 'get', 'ready']",6
0,"Cool, want me to go to kappa or should I meet you outside mu","['cool', 'want', 'go', 'kappa', 'meet', 'outside', 'mu']",7
0,"Yo, the game almost over? Want to go to walmart soon","['yo', 'game', 'almost', 'want', 'go', 'walmart', 'soon']",7
0,S but mostly not like that.,"['mostly', 'like']",2
0,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,"['working', 'ringing', 'u', 'thing', 'whole', 'houseful', 'screaming', 'brat', 'pulling', 'hair', 'loving', 'u']",12
0,Im done. Just studyn in library,"['im', 'done', 'studyn', 'library']",4
0,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.","['haha', 'got', 'fast', 'lose', 'weight', 'thk', 'muz', 'go', 'month', 'den', 'got', 'effect', 'gee', 'later', 'go', 'aust', 'put', 'bk', 'e', 'weight']",20
0,Lol boo I was hoping for a laugh,"['lol', 'boo', 'hoping', 'laugh']",4
1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.","['get', 'lion', 'england', 'tone', 'reply', 'lionm', 'mono', 'lionp', 'poly', 'go', 'original', 'n', 'best', 'tone', 'network', 'operator', 'rate', 'apply']",18
0,Then she buying today? Ü no need to c meh...,"['buying', 'today', 'ü', 'need', 'c', 'meh']",6
0,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,"['sun', 'ah', 'thk', 'mayb', 'dun', 'anythin', 'thk', 'book', 'e', 'lesson', 'e', 'pilate', 'orchard', 'mrt', 'u', 'noe', 'hor']",17
0,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,"['olol', 'printed', 'forum', 'post', 'guy', 'exact', 'prob', 'fixed', 'gpu', 'replacement', 'hopefully', 'dont', 'ignore']",13
0,Ok no prob... I'll come after lunch then...,"['ok', 'prob', 'come', 'lunch']",4
0,Must come later.. I normally bathe him in da afternoon mah..,"['must', 'come', 'later', 'normally', 'bathe', 'da', 'afternoon', 'mah']",8
0,But i'll b going 2 sch on mon. My sis need 2 take smth.,"['b', 'going', 'sch', 'mon', 'si', 'need', 'take', 'smth']",8
0,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,"['oops', 'shower', 'u', 'called', 'hey', 'parking', 'garage', 'collapsed', 'university', 'hospital', 'see', 'crazy', 'stuff', 'like', 'happen']",15
0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,"['wnt', 'buy', 'bmw', 'car', 'urgently', 'vry', 'hv', 'shortage', 'lt', 'gt', 'source', 'arng', 'dis', 'amt', 'lt', 'gt', 'lac', 'thats', 'prob']",19
1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,"['great', 'new', 'offer', 'double', 'min', 'double', 'txt', 'best', 'orange', 'tariff', 'get', 'latest', 'camera', 'phone', 'free', 'call', 'free', 'c']",18
0,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?","['sorry', 'flaked', 'last', 'night', 'shit', 'seriously', 'goin', 'roommate', 'tonight']",9
0,What are youdoing later? Sar xxx,"['youdoing', 'later', 'sar', 'xxx']",4
0,"Sorry, was in the bathroom, sup","['sorry', 'bathroom', 'sup']",3
0,Nice talking to you! please dont forget my pix :) i want to see all of you...,"['nice', 'talking', 'please', 'dont', 'forget', 'pix', 'want', 'see']",8
0,"Yo my trip got postponed, you still stocked up?","['yo', 'trip', 'got', 'postponed', 'still', 'stocked']",6
0,U studying in sch or going home? Anyway i'll b going 2 sch later.,"['u', 'studying', 'sch', 'going', 'home', 'anyway', 'b', 'going', 'sch', 'later']",10
0,Theyre doing it to lots of places. Only hospitals and medical places are safe.,"['theyre', 'lot', 'place', 'hospital', 'medical', 'place', 'safe']",7
0,Aiyah e rain like quite big leh. If drizzling i can at least run home.,"['aiyah', 'e', 'rain', 'like', 'quite', 'big', 'leh', 'drizzling', 'least', 'run', 'home']",11
1,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ","['time', 'tried', 'contact', 'u', 'pound', 'prize', 'claim', 'easy', 'call', 'per', 'min']",11
0,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around","['make', 'time', 'tonight', 'whenever', 'cool', 'text', 'whenever', 'around']",8
0, and  picking them up from various points,"['picking', 'various', 'point']",3
0,"That's what I love to hear :V see you sundayish, then","['love', 'hear', 'v', 'see', 'sundayish']",5
1,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge,"['block', 'breaker', 'come', 'deluxe', 'format', 'new', 'feature', 'great', 'graphic', 'buy', 'replying', 'get', 'bbdeluxe', 'take', 'challenge']",15
0,"Yeah I should be able to, I'll text you when I'm ready to meet up","['yeah', 'able', 'text', 'ready', 'meet']",5
1,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611 ,"['xmas', 'reward', 'waiting', 'computer', 'randomly', 'picked', 'loyal', 'mobile', 'customer', 'receive', 'reward', 'call']",12
0,"Call me, i am senthil from hsbc.","['call', 'senthil', 'hsbc']",3
1,Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,"['promotion', 'number', 'ur', 'awarded', 'city', 'break', 'could', 'win', 'summer', 'shopping', 'spree', 'every', 'wk', 'txt', 'store', 'skilgme']",16
0,I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ,"['thk', 'ü', 'got', 'ta', 'go', 'home', 'urself', 'co', 'b', 'going', 'shopping', 'frens', 'present']",13
0,Why nothing. Ok anyway give me treat,"['nothing', 'ok', 'anyway', 'give', 'treat']",5
1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx,"['mobile', 'update', 'free', 'orange', 'latest', 'colour', 'camera', 'mobile', 'unlimited', 'weekend', 'call', 'call', 'mobile', 'freefone']",14
